timestamp,forecasted_power
2017-11-01 21:25:00+00:00,30717.03178191905
2017-11-01 21:30:00+00:00,30753.19154828409
2017-11-01 21:35:00+00:00,31026.42504493013
2017-11-01 21:40:00+00:00,31579.532455629873
2017-11-01 21:45:00+00:00,32284.948364572854
2017-11-01 21:50:00+00:00,32745.18834060859
2017-11-01 21:55:00+00:00,32970.35760002889
2017-11-01 22:00:00+00:00,32959.617004535074
2017-11-01 22:05:00+00:00,32826.93878967312
2017-11-01 22:10:00+00:00,32644.981107261276
2017-11-01 22:15:00+00:00,32608.91630072604
2017-11-01 22:20:00+00:00,32613.41254220994
2017-11-01 22:25:00+00:00,32644.483398521043
2017-11-01 22:30:00+00:00,32646.88660612404
2017-11-01 22:35:00+00:00,32399.602607578083
2017-11-01 22:40:00+00:00,31671.915424830364
2017-11-01 22:45:00+00:00,30861.876607871407
2017-11-01 22:50:00+00:00,30383.047670283075
2017-11-01 22:55:00+00:00,30166.888608310033
2017-11-01 23:00:00+00:00,30202.158307247937
